X,mean_prediction,standard_deviation
0.0323903905770219,81.82155832393073,0.09801066303571629
0.0328072098814219,82.86660288295752,0.09792412265998013
0.0332343611583027,83.93783079262766,0.09785050398835607
0.0336657999420626,85.02010934859345,0.09778977459765553
0.0340979949994003,86.10459681864495,0.09774076656500684
0.0344263909736571,86.92884130217271,0.09771026830957044
0.0348120442039436,87.8970406569224,0.0976806530413756
0.0351922610998608,88.85185686888326,0.09765678934604004
0.0355888159354425,89.8479891765437,0.09763619693861617
0.0359729030069437,90.81308959602302,0.09761916506965826
0.0363705818069722,91.81264626227221,0.09760326438186594
0.0368185947880606,92.93909573256406,0.09758589132241788
0.0372699693662458,94.07441237967396,0.0975672853071107
0.0376418009443938,95.00997830188498,0.09754995268064581
0.0380575178129468,96.05631172674202,0.09752728865477589
0.03847145494566,97.09853634233423,0.09750019628487065
0.0388846841121853,98.13935315079561,0.09746762282748313
0.0393101385405632,99.21135914935712,0.09742733284001916
0.0397550500302979,100.33282730454266,0.09737689556237324
0.0402152144305688,101.49321864445847,0.09731482874419306
0.0406741509185626,102.65100140347295,0.09724203628249159
0.0410119861550675,103.5035902684067,0.09718106913254802
0.0413945328925142,104.46934150281413,0.09710412497927445
0.0417557461155661,105.3815544622621,0.09702350954990852
0.0421149503392795,106.28900301899466,0.09693547592931312
0.0424876863608988,107.23096444346083,0.0968356751813823
0.0428735770862984,108.20652346570023,0.09672317255438191
0.043279625093269,109.23343180414304,0.09659465019042314
0.0436727485973046,110.22803654338622,0.096460309425662
0.0439999649294294,111.05618393314126,0.09634110120454326
0.044367841854039,111.9875520702044,0.09619915023059905
0.0447382521193576,112.92566974782676,0.0960478747321928
0.0451149599992743,113.88008308095505,0.09588562432819321
0.0454993612366322,114.85434798511506,0.09571156332283068
0.0458923971975712,115.85087357613611,0.09552501743087038
0.0462951013839899,116.87230658951648,0.09532525556643186
0.0467079871932485,117.91997819477547,0.09511181793071691
0.0471316921545407,118.9955371670685,0.09488423005043292
0.0475668624947576,120.100657363766,0.09464207379603931
0.0480142615015178,121.23731321824744,0.09438494047951919
0.0484746635599327,122.40751104054289,0.09411250532650413
0.0489280664012764,123.5604184775575,0.09383732018578747
0.0492980278170839,124.50151703714346,0.09360833200722772
0.0496890399898933,125.49651827223443,0.09336257137217183
0.0500699899118929,126.46626214992648,0.09311999823641814
0.0503667855979192,127.22201985511856,0.09292923400300436
0.0507237036723536,128.13114488428982,0.09269817602893413
0.051080700803278,129.04076651109062,0.09246571556211679
